Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,6.6,2.2870864868,2.5790066883,2.286,1.489,3.866,3.725,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,1.048,0.92,1.052,0.682
0.0152,0.01508,6.6,2.2977972031,2.5793393212,2.296,1.513,3.8757,3.741,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.987,0.865,0.981,0.652
0.0152,0.01508,6.6,2.2999999523,2.5794072884,2.299,1.518,3.8777,3.744,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.975,0.854,0.967,0.646
0.0152,0.01508,6.6,2.3095231056,2.5796994163,2.308,1.54,3.8866,3.76,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.921,0.806,0.906,0.622
0.0152,0.01508,6.6,2.3201649189,2.5800225991,2.319,1.564,3.8966,3.778,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.86,0.756,0.841,0.598
0.0152,0.01508,6.6,2.3340935707,2.5804404839,2.333,1.595,3.91,3.803,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.783,0.697,0.762,0.573
0.0152,0.01508,6.6,2.3477985859,2.5808460987,2.347,1.625,3.9234,3.83,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.709,0.647,0.695,0.555
0.0152,0.01508,6.6,2.361386776,2.5812429151,2.36,1.653,3.9368,3.857,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.638,0.607,0.641,0.543
0.0152,0.01508,6.6,2.3750026226,2.581635306,2.374,1.68,3.9502,3.887,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.571,0.58,0.601,0.54
0.0152,0.01508,6.6,2.3888697624,2.5820296561,2.388,1.704,3.9636,3.918,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.398E-4,0.00672,-1.0,0.01527,0.51,0.567,0.577,0.546
0.0152,0.01508,6.6,2.4000000954,2.5823423892,2.399,1.72,3.9737,3.944,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.398E-4,0.00672,-1.0,0.01527,0.469,0.566,0.569,0.559
0.0152,0.01508,6.6,2.4040744305,2.5824560351,2.403,1.726,3.9776,3.955,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.398E-4,0.00672,-1.0,0.01527,0.454,0.567,0.568,0.565
0.0152,0.01508,6.6,2.4184474945,2.58285343,2.418,1.742,3.99,3.992,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.416,0.583,0.576,0.595
0.0152,0.01508,6.6,2.4266941547,2.5830789959,2.426,1.741,3.9947,4.013,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.419,0.607,0.597,0.624
0.0152,0.01508,6.6,2.4491362572,2.5836840053,2.448,1.722,4.0034,4.07,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.464,0.692,0.679,0.718
0.0152,0.01508,6.6,2.4633016586,2.5840593661,2.463,1.696,4.0045,4.103,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.002709,7.399E-4,0.00672,-1.0,0.01527,0.53,0.764,0.75,0.79
0.0152,0.01508,6.6,2.475070715,2.5843674725,2.474,1.669,4.0035,4.128,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.597,0.826,0.813,0.851
0.0152,0.01508,6.6,2.4866042137,2.5846661604,2.486,1.643,4.0016,4.149,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.663,0.883,0.872,0.906
0.0152,0.01508,6.6,2.4992508888,2.5849900354,2.499,1.617,3.9993,4.167,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.726,0.936,0.926,0.956
0.0152,0.01508,6.6,2.5155611038,2.5854022075,2.515,1.597,3.9974,4.183,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.776,0.978,0.969,0.996
0.0152,0.01508,6.6,2.5470809937,2.5861815657,2.547,1.59,3.9982,4.199,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.794,1.0,0.99,1.018
0.0152,0.01508,6.6,2.5765504837,2.5868904256,2.576,1.63,4.0079,4.203,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.696,0.947,0.932,0.975
0.0152,0.01508,6.6,2.5999999046,2.5874412955,2.6,1.664,4.0167,4.208,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.61,0.903,0.884,0.939
0.0152,0.01508,6.6,2.6247179508,2.5880097303,2.625,1.705,4.0277,4.215,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.508,0.853,0.829,0.899
0.0152,0.01508,6.6,2.6474070549,2.5885207753,2.647,1.749,4.0407,4.226,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.397,0.806,0.777,0.862
0.0152,0.01508,6.6,2.6651380062,2.588913186,2.665,1.786,4.0523,4.239,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.305,0.773,0.739,0.837
0.0152,0.01508,6.6,2.6803028584,2.5892440727,2.68,1.815,4.0622,4.252,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.233,0.752,0.714,0.823
0.0152,0.01508,6.6,2.7006063461,2.5896803967,2.701,1.841,4.0733,4.274,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.168,0.743,0.702,0.821
0.0152,0.01508,6.6,2.742821455,2.5905638692,2.743,1.848,4.0842,4.317,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.15,0.785,0.74,0.869
0.0152,0.01508,6.6,2.7760238647,2.5912370587,2.776,1.841,4.0878,4.344,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.169,0.822,0.776,0.909
0.0152,0.01508,6.6,2.8000001907,2.5917117867,2.8,1.837,4.0886,4.354,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.176,0.834,0.788,0.921
0.0152,0.01508,6.6,2.8494811058,2.5926625204,2.85,1.849,4.0912,4.361,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.147,0.819,0.772,0.908
0.0152,0.01508,6.6,2.9202818871,2.5939586731,2.921,1.875,4.0961,4.364,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.082,0.78,0.731,0.871
0.0152,0.01508,6.6,3.0,2.5953341962,3.0,1.92,4.1041,4.363,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.03,0.711,0.66,0.807
0.0152,0.01508,6.6,3.2000000477,2.5984409005,3.199,2.027,4.1229,4.36,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.297,0.548,0.491,0.655
0.0152,0.01508,6.6,3.4000000954,2.6011310876,3.398,2.126,4.1403,4.357,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.545,0.397,0.334,0.514
0.0152,0.01508,6.6,3.6000001431,2.6034804607,3.598,2.219,4.1564,4.353,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.778,0.256,0.189,0.382
0.0152,0.01508,6.6,3.8000001907,2.6055477311,3.798,2.307,4.1714,4.348,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.997,0.123,0.051,0.257
0.0152,0.01508,6.6,4.0,2.607379084,4.001,2.389,4.1854,4.345,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-1.203,-0.001,-0.077,0.141
0.0152,0.01508,6.6,4.1999998093,2.6090113217,4.198,2.467,4.1987,4.34,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-1.399,-0.119,-0.199,0.03
0.0152,0.01508,6.6,4.4000000954,2.6104741055,4.397,2.541,4.2109,4.335,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-1.584,-0.232,-0.316,-0.076
0.0152,0.01508,6.6,4.5999999046,2.6117915791,4.597,2.612,4.2225,4.331,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-1.76,-0.339,-0.427,-0.177
0.0152,0.01508,6.6,4.8000001907,2.6129836005,4.798,2.68,4.2338,4.327,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-1.929,-0.442,-0.533,-0.274
0.0152,0.01508,6.6,5.0,2.6140666223,4.999,2.743,4.244,4.322,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-2.088,-0.541,-0.634,-0.366
0.0152,0.01508,6.6,5.1999998093,2.6150544,5.2,2.804,4.2537,4.316,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-2.241,-0.637,-0.733,-0.457
0.0152,0.01508,6.6,5.3999996185,2.6159585084,5.401,2.863,4.2632,4.312,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-2.388,-0.729,-0.828,-0.543
0.0152,0.01508,6.6,5.5999994278,2.6167887546,5.601,2.92,4.2724,4.308,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-2.53,-0.817,-0.918,-0.626
0.0152,0.01508,6.6,5.8000001907,2.6175535027,5.801,2.974,4.2807,4.302,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-2.664,-0.903,-1.007,-0.708
0.0152,0.01508,6.6,6.0,2.6182599138,6.0,3.026,4.2887,4.297,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-2.795,-0.988,-1.094,-0.788
0.0152,0.01508,6.6,6.1999998093,2.6189141709,6.2,3.077,4.2971,4.294,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-2.922,-1.066,-1.175,-0.862
0.0152,0.01508,6.6,6.4000000954,2.6195216279,6.399,3.125,4.3042,4.288,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-3.042,-1.146,-1.257,-0.937
0.0152,0.01508,6.6,6.6316614151,2.6201728459,6.629,3.179,4.3124,4.282,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-3.177,-1.234,-1.347,-1.02
0.0152,0.01508,6.6,7.0,2.621106928,6.996,3.261,4.3251,4.274,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-3.383,-1.368,-1.484,-1.147
0.0152,0.01508,6.6,8.0,2.6231516585,8.001,3.463,4.3559,4.254,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-3.886,-1.7,-1.824,-1.463
0.0152,0.01508,6.6,9.0,2.6246829947,8.995,3.638,4.3819,4.234,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-4.324,-1.996,-2.127,-1.747
0.0152,0.01508,6.6,10.0,2.6258676431,9.998,3.793,4.4046,4.215,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-4.713,-2.225,-2.363,-1.972
0.0152,0.01508,6.6,10.6474018097,2.6264996512,10.648,3.884,4.4176,4.203,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-4.941,-2.376,-2.519,-2.11
0.0152,0.01508,6.6,11.0,2.6268081058,11.001,3.932,4.4243,4.197,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-5.061,-2.457,-2.602,-2.182
0.0152,0.01508,6.6,11.9191169739,2.6275144212,11.92,4.048,4.4405,4.18,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-5.35,-2.7,-2.845,-2.43
0.0152,0.01508,6.6,12.0,2.6275706487,12.001,4.058,4.4419,4.179,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-5.375,-2.72,-2.865,-2.451
0.0152,0.01508,6.6,12.7185659409,2.6280342838,12.712,4.14,4.4529,4.166,1,0.0,0.54,0.0,0.0,0.0,0.0,0.0,-1,-1.38E-22,0.0,0.7092,0.2755,0.002723,7.403E-4,0.00672,-1.0,0.01527,-5.58,-2.881,-3.027,-2.612
0.0152,0.01508,6.6,13.9788284302,2.6287166335,13.956,4.275,4.4707,4.143,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.44E-9,0.0,0.7092,0.2755,0.002745,7.408E-4,0.006719,-1.0,0.01527,-5.916,-3.1,-3.255,-2.804
0.0152,0.01508,6.6,14.0,2.6287268957,13.978,4.277,4.4709,4.142,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.98E-9,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-5.922,-3.105,-3.26,-2.808
0.0152,0.01508,6.6,14.3004369736,2.6288687655,14.278,4.306,4.4747,4.137,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.63E-9,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-5.996,-3.153,-3.31,-2.851
0.0152,0.01508,6.6,15.4699907303,2.6293612152,15.441,4.416,4.4884,4.116,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.12E-9,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-6.271,-3.372,-3.532,-3.065
0.0152,0.01508,6.6,16.0,2.6295573144,15.967,4.464,4.4941,4.106,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.04E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-6.389,-3.468,-3.629,-3.159
0.0152,0.01508,6.6,16.0275020599,2.6295670837,15.994,4.466,4.4944,4.106,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.05E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-6.395,-3.472,-3.634,-3.164
0.0152,0.01508,6.6,17.2345046997,2.6299607692,17.171,4.565,4.5057,4.083,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.71E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-6.642,-3.668,-3.83,-3.358
0.0152,0.01508,6.6,18.0,2.6301792302,17.918,4.624,4.5123,4.068,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.29E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-6.791,-3.781,-3.943,-3.472
0.0152,0.01508,6.6,18.3436565399,2.6302705125,18.253,4.649,4.5149,4.062,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.57E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-6.854,-3.828,-3.99,-3.52
0.0152,0.01508,6.6,19.5987606049,2.6305728504,19.473,4.737,4.524,4.038,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.89E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-7.073,-3.996,-4.157,-3.691
0.0152,0.01508,6.6,20.0,2.630660347,19.862,4.765,4.5266,4.03,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.42E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-7.141,-4.049,-4.21,-3.743
0.0152,0.01508,6.6,20.6806564331,2.6307998836,20.513,4.807,4.5304,4.017,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.37E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-7.247,-4.135,-4.297,-3.827
0.0152,0.01508,6.6,21.866853714,2.6310193522,21.641,4.879,4.5362,3.992,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.42E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-7.426,-4.287,-4.45,-3.976
0.0152,0.01508,6.6,23.0092411041,2.6312063057,22.717,4.944,4.541,3.966,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.95E-8,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-7.591,-4.433,-4.597,-4.121
0.0152,0.01508,6.6,24.0,2.6313519822,23.642,4.999,4.5445,3.942,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.27E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-7.727,-4.547,-4.713,-4.229
0.0152,0.01508,6.6,25.0117340088,2.63148713,24.562,5.049,4.5469,3.919,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.57E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-7.852,-4.658,-4.824,-4.341
0.0152,0.01508,6.6,26.3268432617,2.631645073,25.742,5.11,4.5491,3.887,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.04E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.006,-4.804,-4.969,-4.489
0.0152,0.01508,6.6,28.0,2.6318215644,27.22,5.186,4.5502,3.84,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.78E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.194,-4.998,-5.162,-4.687
0.0152,0.01508,6.6,28.0804042816,2.6318294387,27.29,5.189,4.5502,3.838,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.82E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.202,-5.007,-5.171,-4.696
0.0152,0.01508,6.6,29.8156833649,2.6319875521,28.774,5.259,4.5488,3.785,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.75E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.378,-5.207,-5.37,-4.9
0.0152,0.01508,6.6,30.0,2.6320031152,28.933,5.266,4.5486,3.779,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.86E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.396,-5.229,-5.391,-4.922
0.0152,0.01508,6.6,30.7612991333,2.6320651304,29.569,5.294,4.5473,3.756,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.29E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.466,-5.313,-5.475,-5.009
0.0152,0.01508,6.6,32.509311676,2.6321949673,31.005,5.356,4.5425,3.696,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.36E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.62,-5.513,-5.672,-5.213
0.0152,0.01508,6.6,34.4645233154,2.6323223994,32.569,5.422,4.534,3.617,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.7E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.784,-5.745,-5.903,-5.45
0.0152,0.01508,6.6,35.0,2.632354456,32.991,5.439,4.531,3.593,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.08E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.828,-5.811,-5.968,-5.517
0.0152,0.01508,6.6,36.4511260986,2.6324359095,34.097,5.482,4.5216,3.527,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.96E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-8.935,-5.986,-6.142,-5.694
0.0152,0.01508,6.6,37.5979309082,2.6324951918,34.955,5.515,4.5129,3.47,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.6E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-9.017,-6.126,-6.281,-5.835
0.0152,0.01508,6.6,38.7216262817,2.6325493799,35.784,5.546,4.5029,3.409,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.11E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-9.096,-6.263,-6.418,-5.974
0.0152,0.01508,6.6,39.7577133179,2.6325962347,36.54,5.575,4.4922,3.347,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.44E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-9.166,-6.392,-6.545,-6.105
0.0152,0.01508,6.6,40.0,2.6326067896,36.719,5.581,4.4894,3.331,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.48E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-9.183,-6.424,-6.577,-6.138
0.0152,0.01508,6.6,40.7502632141,2.6326385605,37.262,5.6,4.4798,3.28,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.47E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-9.231,-6.526,-6.678,-6.244
0.0152,0.01508,6.6,41.6383361816,2.6326744706,37.903,5.623,4.4673,3.215,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.35E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-9.288,-6.673,-6.82,-6.401
0.0152,0.01508,6.6,42.4421310425,2.6327054873,38.483,5.643,4.4549,3.152,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.09E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-9.338,-6.839,-6.981,-6.583
0.0152,0.01508,6.6,43.2355003357,2.6327348047,39.055,5.662,4.4416,3.086,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.59E-7,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,-9.386,-7.001,-7.138,-6.756
